rad,str,cp,char
120,10,32296,縨
120,10,32537,缙
120,10,32538,缚
120,10,32539,缛
120,10,32540,缜
120,10,32541,缝
120,10,32542,缞
120,10,32543,缟
120,10,32544,缠
120,10,32545,缡
120,10,32546,缢
120,10,32547,缣
120,10,32548,缤
120,10,64088,縉
120,10,155815,𦂧
120,10,155842,𦃂
120,10,155843,𦃃
120,10,155844,𦃄
120,10,155845,𦃅
120,10,155846,𦃆
120,10,155847,𦃇
120,10,155848,𦃈
120,10,155849,𦃉
120,10,155850,𦃊
120,10,155851,𦃋
120,10,155852,𦃌
120,10,155853,𦃍
120,10,155854,𦃎
120,10,155855,𦃏
120,10,155856,𦃐
120,10,155857,𦃑
120,10,155858,𦃒
120,10,155859,𦃓
120,10,155860,𦃔
120,10,155861,𦃕
120,10,155862,𦃖
120,10,155863,𦃗
120,10,155864,𦃘
120,10,155865,𦃙
120,10,155866,𦃚
120,10,155867,𦃛
120,10,155868,𦃜
120,10,155869,𦃝
120,10,155870,𦃞
120,10,155871,𦃟
120,10,155872,𦃠
120,10,155873,𦃡
120,10,155874,𦃢
120,10,155875,𦃣
120,10,155876,𦃤
120,10,155877,𦃥
120,10,155878,𦃦
120,10,155879,𦃧
120,10,155880,𦃨
120,10,155881,𦃩
120,10,155882,𦃪
120,10,155883,𦃫
120,10,155884,𦃬
120,10,155885,𦃭
120,10,155886,𦃮
120,10,155887,𦃯
120,10,155888,𦃰
120,10,155889,𦃱
120,10,155890,𦃲
120,10,155891,𦃳
120,10,155892,𦃴
120,10,155893,𦃵
120,10,155894,𦃶
120,10,155895,𦃷
120,10,155896,𦃸
120,10,155897,𦃹
120,10,155898,𦃺
120,10,155899,𦃻
120,10,155900,𦃼
120,10,155901,𦃽
120,10,155902,𦃾
120,10,155903,𦃿
120,10,155904,𦄀
120,10,155905,𦄁
120,10,155907,𦄃
120,10,155908,𦄄
120,10,155909,𦄅
120,10,155910,𦄆
120,10,155911,𦄇
120,10,155912,𦄈
120,10,156182,𦈖
120,10,156183,𦈗
120,10,156184,𦈘
120,10,156185,𦈙
120,10,176376,𫃸
120,10,176377,𫃹
120,10,176378,𫃺
120,10,176379,𫃻
120,10,176380,𫃼
120,10,176431,𫄯
120,10,176432,𫄰
120,10,181743,𬗯
120,10,181744,𬗰
120,10,181745,𬗱
120,10,181746,𬗲
120,10,181817,𬘹
120,10,181818,𬘺
120,10,181819,𬘻
120,10,181820,𬘼
120,10,181821,𬘽
120,10,188977,𮈱
120,10,188978,𮈲
120,10,188979,𮈳
120,10,188980,𮈴
120,10,188981,𮈵
120,10,188982,𮈶
120,10,188983,𮈷
120,10,188984,𮈸
120,10,191870,𮵾
120,10,191875,𮶃
120,10,191876,𮶄
120,10,191877,𮶅
120,10,191878,𮶆
120,10,199408,𰫰
120,10,199473,𰬱
120,10,199474,𰬲
120,10,199475,𰬳
120,10,199476,𰬴
120,10,204413,𱹽
120,10,204414,𱹾
120,10,208391,𲸇
120,10,208392,𲸈
120,10,208393,𲸉
120,10,208394,𲸊
120,10,208395,𲸋
120,10,208396,𲸌
120,10,208397,𲸍
120,11,17164,䌌
120,11,17165,䌍
120,11,17166,䌎
120,11,17167,䌏
120,11,17168,䌐
120,11,17169,䌑
120,11,17170,䌒
120,11,17171,䌓
120,11,17172,䌔
120,11,17173,䌕
120,11,32297,縩
120,11,32298,縪
120,11,32299,縫
120,11,32300,縬
120,11,32301,縭
120,11,32302,縮
120,11,32303,縯
120,11,32304,縰
120,11,32305,縱
120,11,32306,縲
120,11,32307,縳
120,11,32308,縴
120,11,32309,縵
120,11,32310,縶
120,11,32311,縷
120,11,32312,縸
120,11,32313,縹
120,11,32314,縺
120,11,32315,縻
120,11,32316,縼
120,11,32317,總
120,11,32318,績
120,11,32319,縿
120,11,32320,繀
120,11,32321,繁
120,11,32322,繂
120,11,32323,繃
120,11,32324,繄
120,11,32325,繅
120,11,32326,繆
120,11,32327,繇
120,11,32329,繉
120,11,32330,繊
120,11,32332,繌
120,11,32333,繍
120,11,32549,缥
120,11,32550,缦
120,11,32551,缧
120,11,32552,缨
120,11,32553,缩
120,11,32554,缪
120,11,32555,缫
120,11,63824,縷
120,11,64089,繁
120,11,155906,𦄂
120,11,155913,𦄉
120,11,155914,𦄊
120,11,155915,𦄋
120,11,155916,𦄌
120,11,155917,𦄍
120,11,155918,𦄎
120,11,155919,𦄏
120,11,155920,𦄐
120,11,155921,𦄑
120,11,155922,𦄒
120,11,155923,𦄓
120,11,155924,𦄔
120,11,155925,𦄕
120,11,155926,𦄖
120,11,155927,𦄗
120,11,155928,𦄘
120,11,155929,𦄙
120,11,155930,𦄚
120,11,155931,𦄛
120,11,155932,𦄜
120,11,155933,𦄝
120,11,155934,𦄞
120,11,155935,𦄟
120,11,155936,𦄠
120,11,155937,𦄡
120,11,155938,𦄢
120,11,155939,𦄣
120,11,155940,𦄤
120,11,155941,𦄥
120,11,155942,𦄦
120,11,155943,𦄧
120,11,155944,𦄨
120,11,155945,𦄩
120,11,155946,𦄪
120,11,155947,𦄫
120,11,155948,𦄬
120,11,155949,𦄭
120,11,155950,𦄮
120,11,155951,𦄯
120,11,155952,𦄰
120,11,155953,𦄱
120,11,155954,𦄲
120,11,155955,𦄳
120,11,155956,𦄴
120,11,155957,𦄵
120,11,155958,𦄶
120,11,155959,𦄷
120,11,155960,𦄸
120,11,155961,𦄹
120,11,155962,𦄺
120,11,155963,𦄻
120,11,156186,𦈚
120,11,176381,𫃽
120,11,176382,𫃾
120,11,176383,𫃿
120,11,176384,𫄀
120,11,176433,𫄱
120,11,176434,𫄲
120,11,176435,𫄳
120,11,176436,𫄴
120,11,181747,𬗳
120,11,181748,𬗴
120,11,181749,𬗵
120,11,181750,𬗶
120,11,181751,𬗷
120,11,181752,𬗸
120,11,181753,𬗹
120,11,181754,𬗺
120,11,181822,𬘾
120,11,181823,𬘿
120,11,181824,𬙀
120,11,181825,𬙁
120,11,181826,𬙂
120,11,188985,𮈹
120,11,188986,𮈺
120,11,188987,𮈻
120,11,188988,𮈼
120,11,188989,𮈽
120,11,188990,𮈾
120,11,188991,𮈿
120,11,188992,𮉀
120,11,188993,𮉁
120,11,188994,𮉂
120,11,188995,𮉃
120,11,189038,𮉮
120,11,189039,𮉯
120,11,194928,繅
120,11,199409,𰫱
120,11,199410,𰫲
120,11,199477,𰬵
120,11,199478,𰬶
120,11,204415,𱹿
120,11,204416,𱺀
120,11,204417,𱺁
120,11,204418,𱺂
120,11,204419,𱺃
120,11,204420,𱺄
120,11,204421,𱺅
120,11,204458,𱺪
120,11,204459,𱺫
120,11,208398,𲸎
120,11,208399,𲸏
120,11,208400,𲸐
120,11,208401,𲸑
120,11,208402,𲸒
120,11,208403,𲸓
120,12,17174,䌖
120,12,17175,䌗
120,12,17176,䌘
120,12,17177,䌙
120,12,17178,䌚
120,12,17179,䌛
120,12,32328,繈
120,12,32334,繎
120,12,32335,繏
120,12,32336,繐
120,12,32337,繑
120,12,32338,繒
120,12,32339,繓
120,12,32340,織
120,12,32341,繕
120,12,32342,繖
120,12,32343,繗
120,12,32344,繘
120,12,32345,繙
120,12,32346,繚
120,12,32347,繛
120,12,32348,繜
120,12,32349,繝
120,12,32350,繞
120,12,32351,繟
120,12,32352,繠
120,12,32353,繡
120,12,32354,繢
120,12,32355,繣
120,12,32356,繤
120,12,32357,繥
120,12,32359,繧
120,12,32369,繱
120,12,32556,缬
120,12,32557,缭
120,12,32558,缮
120,12,32559,缯
120,12,155964,𦄼
120,12,155965,𦄽
120,12,155966,𦄾
120,12,155967,𦄿
120,12,155968,𦅀
120,12,155969,𦅁
120,12,155970,𦅂
120,12,155971,𦅃
120,12,155972,𦅄
120,12,155973,𦅅
120,12,155974,𦅆
120,12,155975,𦅇
120,12,155976,𦅈
120,12,155977,𦅉
120,12,155978,𦅊
120,12,155979,𦅋
120,12,155980,𦅌
120,12,155981,𦅍
120,12,155982,𦅎
120,12,155983,𦅏
120,12,155984,𦅐
120,12,155985,𦅑
120,12,155986,𦅒
120,12,155987,𦅓
120,12,155988,𦅔
120,12,155989,𦅕
120,12,155990,𦅖
120,12,155991,𦅗
120,12,155992,𦅘
120,12,155993,𦅙
120,12,155994,𦅚
120,12,155995,𦅛
120,12,155996,𦅜
120,12,155997,𦅝
120,12,155998,𦅞
120,12,155999,𦅟
120,12,156000,𦅠
120,12,156001,𦅡
120,12,156002,𦅢
120,12,156003,𦅣
120,12,156004,𦅤
120,12,156005,𦅥
120,12,156006,𦅦
120,12,156007,𦅧
120,12,156008,𦅨
120,12,156009,𦅩
120,12,156010,𦅪
120,12,156011,𦅫
120,12,156012,𦅬
120,12,156013,𦅭
120,12,156014,𦅮
120,12,156015,𦅯
120,12,156016,𦅰
120,12,156017,𦅱
120,12,156018,𦅲
120,12,156019,𦅳
120,12,156020,𦅴
120,12,156187,𦈛
120,12,156188,𦈜
120,12,156189,𦈝
120,12,176385,𫄁
120,12,176386,𫄂
120,12,176387,𫄃
120,12,176388,𫄄
120,12,176437,𫄵
120,12,176438,𫄶
120,12,178114,𫟂
120,12,181755,𬗻
120,12,181756,𬗼
120,12,181757,𬗽
120,12,181758,𬗾
120,12,181759,𬗿
120,12,181760,𬘀
120,12,181761,𬘁
120,12,181827,𬙃
120,12,181828,𬙄
120,12,181829,𬙅
120,12,181830,𬙆
120,12,181831,𬙇
120,12,181832,𬙈
120,12,188996,𮉄
120,12,188997,𮉅
120,12,188998,𮉆
120,12,188999,𮉇
120,12,189000,𮉈
120,12,189001,𮉉
120,12,199411,𰫳
120,12,199412,𰫴
120,12,199479,𰬷
120,12,199480,𰬸
120,12,199481,𰬹
120,12,199482,𰬺
120,12,199483,𰬻
120,12,204422,𱺆
120,12,204423,𱺇
120,12,204424,𱺈
120,12,204460,𱺬
120,12,208404,𲸔
120,12,208405,𲸕
120,12,208406,𲸖
120,12,208407,𲸗
120,12,208408,𲸘
120,12,208409,𲸙
120,13,17180,䌜
120,13,17181,䌝
120,13,17182,䌞
120,13,17183,䌟
120,13,17184,䌠
120,13,17185,䌡
120,13,17186,䌢
120,13,17217,䍁
120,13,32331,繋
120,13,32358,繦
120,13,32360,繨
120,13,32361,繩
120,13,32362,繪
120,13,32363,繫
120,13,32364,繬
120,13,32365,繭
120,13,32366,繮
120,13,32367,繯
120,13,32368,繰
120,13,32370,繲
120,13,32371,繳
120,13,32372,繴
120,13,32373,繵
120,13,32374,繶
120,13,32375,繷
120,13,32376,繸
120,13,32377,繹
120,13,32378,繺
120,13,32560,缰
120,13,32561,缱
120,13,32562,缲
120,13,32563,缳
120,13,32564,缴
120,13,156021,𦅵
120,13,156022,𦅶
120,13,156023,𦅷
120,13,156024,𦅸
120,13,156025,𦅹
120,13,156026,𦅺
120,13,156027,𦅻
120,13,156028,𦅼
120,13,156029,𦅽
120,13,156030,𦅾
120,13,156031,𦅿
120,13,156032,𦆀
120,13,156033,𦆁
120,13,156034,𦆂
120,13,156035,𦆃
120,13,156036,𦆄
120,13,156037,𦆅
120,13,156038,𦆆
120,13,156039,𦆇
120,13,156040,𦆈
120,13,156041,𦆉
120,13,156042,𦆊
120,13,156043,𦆋
120,13,156044,𦆌
120,13,156045,𦆍
120,13,156046,𦆎
120,13,156047,𦆏
120,13,156048,𦆐
120,13,156049,𦆑
120,13,156050,𦆒
120,13,156051,𦆓
120,13,156052,𦆔
120,13,156053,𦆕
120,13,156054,𦆖
120,13,156055,𦆗
120,13,156056,𦆘
120,13,156057,𦆙
120,13,156058,𦆚
120,13,156059,𦆛
120,13,156069,𦆥
120,13,156190,𦈞
120,13,156191,𦈟
120,13,176389,𫄅
120,13,176390,𫄆
120,13,176391,𫄇
120,13,176392,𫄈
120,13,176393,𫄉
120,13,176394,𫄊
120,13,176395,𫄋
120,13,176439,𫄷
120,13,181762,𬘂
120,13,181833,𬙉
120,13,189002,𮉊
120,13,189003,𮉋
120,13,189004,𮉌
120,13,189005,𮉍
120,13,189006,𮉎
120,13,189007,𮉏
120,13,199484,𰬼
120,13,199485,𰬽
120,13,199486,𰬾
120,13,204425,𱺉
120,13,204426,𱺊
120,13,204461,𱺭
120,13,208410,𲸚
120,13,208411,𲸛
120,13,208412,𲸜
120,13,208413,𲸝
120,13,208414,𲸞
120,13,208415,𲸟
120,13,208416,𲸠
120,14,17187,䌣
120,14,17188,䌤
120,14,17189,䌥
120,14,17190,䌦
120,14,17191,䌧
120,14,32379,繻
120,14,32380,繼
120,14,32381,繽
120,14,32382,繾
120,14,32383,繿
120,14,32384,纀
120,14,32385,纁
120,14,32386,纂
120,14,32387,纃
120,14,156060,𦆜
120,14,156061,𦆝
120,14,156062,𦆞
120,14,156063,𦆟
120,14,156064,𦆠
120,14,156065,𦆡
120,14,156066,𦆢
120,14,156067,𦆣
120,14,156070,𦆦
120,14,156071,𦆧
120,14,156073,𦆩
120,14,156074,𦆪
120,14,156076,𦆬
120,14,156077,𦆭
120,14,156078,𦆮
120,14,156079,𦆯
120,14,156080,𦆰
120,14,156081,𦆱
120,14,156082,𦆲
120,14,156083,𦆳
120,14,156084,𦆴
120,14,156085,𦆵
120,14,156086,𦆶
120,14,156087,𦆷
120,14,156088,𦆸
120,14,156089,𦆹
120,14,156090,𦆺
120,14,156192,𦈠
120,14,156193,𦈡
120,14,176396,𫄌
120,14,176397,𫄍
120,14,176398,𫄎
120,14,176440,𫄸
120,14,178119,𫟇
120,14,181763,𬘃
120,14,181764,𬘄
120,14,181765,𬘅
120,14,181766,𬘆
120,14,181767,𬘇
120,14,181768,𬘈
120,14,189008,𮉐
120,14,189009,𮉑
120,14,189010,𮉒
120,14,199487,𰬿
120,14,204427,𱺋
120,14,204428,𱺌
120,14,204462,𱺮
120,14,208417,𲸡
120,14,208418,𲸢
120,14,208419,𲸣
120,15,17192,䌨
120,15,17193,䌩
120,15,32388,纄
120,15,32389,纅
120,15,32390,纆
120,15,32391,纇
120,15,32392,纈
120,15,32393,纉
120,15,32394,纊
120,15,32395,纋
120,15,32396,續
120,15,32397,纍
120,15,32398,纎
120,15,32399,纏
120,15,32400,纐
120,15,156068,𦆤
120,15,156072,𦆨
120,15,156075,𦆫
120,15,156091,𦆻
120,15,156092,𦆼
120,15,156093,𦆽
120,15,156094,𦆾
120,15,156095,𦆿
120,15,156096,𦇀
120,15,156097,𦇁
120,15,156099,𦇃
120,15,156100,𦇄
120,15,156101,𦇅
120,15,156102,𦇆
120,15,156103,𦇇
120,15,156104,𦇈
120,15,156105,𦇉
120,15,156106,𦇊
120,15,156107,𦇋
120,15,156108,𦇌
120,15,156109,𦇍
120,15,156110,𦇎
120,15,156111,𦇏
120,15,156112,𦇐
120,15,156113,𦇑
120,15,156114,𦇒
120,15,156115,𦇓
120,15,176399,𫄏
120,15,176400,𫄐
120,15,176401,𫄑
120,15,181769,𬘉
120,15,181770,𬘊
120,15,181771,𬘋
120,15,181772,𬘌
120,15,181834,𬙊
120,15,189011,𮉓
120,15,189012,𮉔
120,15,189013,𮉕
120,15,189014,𮉖
120,15,199413,𰫵
120,15,199414,𰫶
120,15,199415,𰫷
120,15,199488,𰭀
120,15,199489,𰭁
120,15,204429,𱺍
120,15,204463,𱺯
120,15,208420,𲸤
120,15,208421,𲸥
120,15,208422,𲸦
120,15,208423,𲸧
120,15,208424,𲸨
120,16,17194,䌪
120,16,17195,䌫
120,16,17196,䌬
120,16,17197,䌭
120,16,32401,纑
120,16,32402,纒
120,16,32565,缵
120,16,156098,𦇂
120,16,156116,𦇔
120,16,156117,𦇕
120,16,156118,𦇖
120,16,156119,𦇗
120,16,156120,𦇘
120,16,156121,𦇙
120,16,156122,𦇚
120,16,156123,𦇛
120,16,156124,𦇜
120,16,156125,𦇝
120,16,156126,𦇞
120,16,156127,𦇟
120,16,156128,𦇠
120,16,156129,𦇡
120,16,156130,𦇢
120,16,156131,𦇣
120,16,156132,𦇤
120,16,156133,𦇥
120,16,156134,𦇦
120,16,176402,𫄒
120,16,176403,𫄓
120,16,176404,𫄔
120,16,181773,𬘍
120,16,181774,𬘎
120,16,181775,𬘏
120,16,189015,𮉗
120,16,189016,𮉘
120,16,189017,𮉙
120,16,194712,𦇚
120,16,199416,𰫸
120,16,199417,𰫹
120,16,204430,𱺎
120,16,208425,𲸩
120,17,17198,䌮
120,17,32403,纓
120,17,32404,纔
120,17,32405,纕
120,17,32406,纖
120,17,156135,𦇧
120,17,156136,𦇨
120,17,156137,𦇩
120,17,156138,𦇪
120,17,156139,𦇫
120,17,156140,𦇬
120,17,156141,𦇭
120,17,156142,𦇮
120,17,156143,𦇯
120,17,176405,𫄕
120,17,181776,𬘐
120,17,181777,𬘑
120,17,181835,𬙋
120,17,189018,𮉚
120,17,199418,𰫺
120,17,208426,𲸪
120,17,208427,𲸫
120,18,17199,䌯
120,18,17200,䌰
120,18,17201,䌱
120,18,17202,䌲
120,18,32407,纗
120,18,156144,𦇰
120,18,156145,𦇱
120,18,156146,𦇲
120,18,156147,𦇳
120,18,156148,𦇴
120,18,156149,𦇵
120,18,156150,𦇶
120,18,156151,𦇷
120,18,156153,𦇹
120,18,176441,𫄹
120,18,181778,𬘒
120,18,189019,𮉛
120,18,189020,𮉜
120,19,17203,䌳
120,19,17204,䌴
120,19,32408,纘
120,19,32409,纙
120,19,32410,纚
120,19,32411,纛
120,19,156152,𦇸
120,19,156154,𦇺
120,19,156155,𦇻
120,19,176406,𫄖
120,19,189021,𮉝
120,19,189022,𮉞
120,19,194929,䌴
120,19,208428,𲸬
120,19,208429,𲸭
120,20,156156,𦇼
120,20,156157,𦇽
120,20,176407,𫄗
120,20,208430,𲸮
120,21,17205,䌵
120,21,32412,纜
120,21,32413,纝
120,21,156158,𦇾
120,21,156159,𦇿
120,21,156160,𦈀
120,21,156161,𦈁
120,21,156162,𦈂
120,21,176408,𫄘
120,21,189023,𮉟
120,22,156163,𦈃
120,22,156164,𦈄
120,22,199419,𰫻
120,22,204464,𱺰
120,23,32414,纞
120,23,156165,𦈅
120,24,156166,𦈆
120,25,156167,𦈇
121,0,32566,缶
121,0,156194,𦈢
121,2,32567,缷
121,2,199490,𰭂
121,2,199491,𰭃
121,3,17218,䍂
121,3,32568,缸
121,3,156195,𦈣
121,3,156196,𦈤
121,3,156197,𦈥
121,3,189040,𮉰
121,4,17219,䍃
121,4,32569,缹
121,4,32570,缺
121,4,32572,缼
121,4,156198,𦈦
121,4,156199,𦈧
121,4,156200,𦈨
121,4,181836,𬙌
121,4,181837,𬙍
121,4,189041,𮉱
121,4,194930,𦈨
121,4,204465,𱺱
121,4,208434,𲸲
121,5,17220,䍄
121,5,17221,䍅
121,5,17222,䍆
121,5,17223,䍇
121,5,17224,䍈
121,5,17225,䍉
121,5,32571,缻
121,5,32573,缽
121,5,156201,𦈩
121,5,156202,𦈪
121,5,156203,𦈫
121,5,156204,𦈬
121,5,156205,𦈭
121,5,156206,𦈮
121,5,181838,𬙎
121,5,189042,𮉲
121,5,208435,𲸳
121,5,208436,𲸴
121,6,17226,䍊
121,6,32574,缾
121,6,32575,缿
121,6,32576,罀
121,6,64177,缾
121,6,156207,𦈯
121,6,156208,𦈰
121,6,156209,𦈱
121,6,156210,𦈲
121,6,156211,𦈳
121,6,181839,𬙏
121,7,156212,𦈴
121,7,156213,𦈵
121,7,156214,𦈶
121,7,156215,𦈷
121,7,176442,𫄺
121,7,189043,𮉳
121,7,189044,𮉴
121,8,17227,䍋
121,8,17228,䍌
121,8,32577,罁
121,8,32578,罂
121,8,156216,𦈸
121,8,156217,𦈹
121,8,156218,𦈺
121,8,156219,𦈻
121,8,156220,𦈼
121,8,156221,𦈽
121,8,156222,𦈾
121,8,156223,𦈿
121,8,156224,𦉀
121,8,176443,𫄻
121,8,181840,𬙐
121,8,189045,𮉵
121,8,199492,𰭄
121,8,204466,𱺲
121,8,208437,𲸵
121,8,208438,𲸶
121,9,156225,𦉁
121,9,156226,𦉂
121,9,156227,𦉃
121,9,156228,𦉄
121,9,156229,𦉅
121,9,156230,𦉆
121,9,156231,𦉇
121,9,176444,𫄼
121,9,176445,𫄽
121,9,181841,𬙑
121,9,181842,𬙒
121,9,189046,𮉶
121,9,194931,𦉇
121,10,17229,䍍
121,10,32579,罃
121,10,156232,𦉈
121,10,156233,𦉉
121,10,156234,𦉊
121,10,156235,𦉋
121,10,156236,𦉌
121,10,156237,𦉍
121,10,156238,𦉎
121,10,176446,𫄾
121,10,181843,𬙓
121,10,189047,𮉷
121,10,204467,𱺳
121,10,208439,𲸷
121,11,32580,罄
121,11,32581,罅
121,11,32582,罆
121,11,156239,𦉏
121,11,156240,𦉐
121,11,156241,𦉑
121,11,156242,𦉒
121,11,156243,𦉓
121,11,156244,𦉔
121,11,189048,𮉸
121,11,199493,𰭅
121,11,208440,𲸸
121,11,208441,𲸹
121,12,32583,罇
121,12,32584,罈
121,12,32585,罉
121,12,156245,𦉕
121,12,156246,𦉖
121,12,156247,𦉗
121,12,156248,𦉘
121,12,189049,𮉹
121,12,189050,𮉺
121,12,189051,𮉻
121,12,199494,𰭆
121,12,208442,𲸺
121,12,208443,𲸻
121,13,32586,罊
121,13,32587,罋
121,13,148801,𤕁
121,13,156249,𦉙
121,13,156250,𦉚
121,13,156251,𦉛
121,13,156252,𦉜
121,13,176447,𫄿
121,13,181844,𬙔
121,13,208444,𲸼
121,14,32588,罌
121,14,156253,𦉝
121,14,156254,𦉞
121,15,32589,罍
121,15,156255,𦉟
121,15,156256,𦉠
121,15,199495,𰭇
121,16,32590,罎
121,16,32591,罏
121,16,156257,𦉡
121,17,17230,䍎
121,17,156258,𦉢
121,17,156259,𦉣
121,17,156260,𦉤
121,18,32592,罐
121,18,150241,𤫡
121,18,156261,𦉥
121,18,156262,𦉦
121,20,156263,𦉧
121,21,156264,𦉨
121,25,156265,𦉩
122,0,17231,䍏
122,0,32593,网
122,0,32594,罒
122,0,32595,罓
122,0,156266,𦉪
122,0,156267,𦉫
122,0,156269,𦉭
122,0,156272,𦉰
122,1,156271,𦉯
122,1,189052,𮉼
122,2,156268,𦉬
122,2,156270,𦉮
122,2,156273,𦉱
122,2,156274,𦉲
122,2,156275,𦉳
122,2,156276,𦉴
122,2,156277,𦉵
122,2,156278,𦉶
122,2,181845,𬙕
122,3,17232,䍐
122,3,17233,䍑
122,3,32596,罔
122,3,32597,罕
122,3,32598,罖
122,3,32599,罗
122,3,156279,𦉷
122,3,156280,𦉸
122,3,156281,𦉹
122,3,156282,𦉺
122,3,156283,𦉻
122,3,156284,𦉼
122,3,156285,𦉽
122,3,156286,𦉾
122,3,156287,𦉿
122,3,156288,𦊀
122,3,176448,𫅀
122,3,181846,𬙖
122,3,181847,𬙗
122,3,181848,𬙘
122,3,189053,𮉽
122,3,191879,𮶇
122,3,204468,𱺴
122,3,204469,𱺵
122,3,204470,𱺶
122,4,17234,䍒
122,4,17235,䍓
122,4,17236,䍔
122,4,32600,罘
122,4,32601,罙
122,4,32602,罚
122,4,156289,𦊁
122,4,156290,𦊂
122,4,156291,𦊃
122,4,156292,𦊄
122,4,156293,𦊅
122,4,156294,𦊆
122,4,156295,𦊇
122,4,156296,𦊈
122,4,156297,𦊉
122,4,156298,𦊊
122,4,156299,𦊋
122,4,156300,𦊌
122,4,156301,𦊍
122,4,176449,𫅁
122,4,181849,𬙙
122,4,189054,𮉾
122,4,189055,𮉿
122,4,189056,𮊀
122,4,199496,𰭈
122,4,204471,𱺷
122,4,204472,𱺸
122,4,204473,𱺹
122,4,204474,𱺺
122,4,204475,𱺻
122,4,208445,𲸽
122,5,17237,䍕
122,5,17238,䍖
122,5,17239,䍗
122,5,32603,罛
122,5,32604,罜
122,5,32605,罝
122,5,32606,罞
122,5,32607,罟
122,5,32608,罠
122,5,32609,罡
122,5,32610,罢
122,5,156302,𦊎
122,5,156303,𦊏
122,5,156304,𦊐
122,5,156305,𦊑
122,5,156306,𦊒
122,5,156307,𦊓
122,5,156308,𦊔
122,5,156309,𦊕
122,5,156310,𦊖
122,5,156311,𦊗
122,5,156312,𦊘
122,5,156313,𦊙
122,5,156314,𦊚
122,5,156315,𦊛
122,5,156316,𦊜
122,5,156317,𦊝
122,5,156318,𦊞
122,5,156319,𦊟
122,5,156320,𦊠
122,5,156321,𦊡
122,5,156322,𦊢
122,5,156323,𦊣
122,5,156325,𦊥
122,5,156326,𦊦
122,5,156327,𦊧
122,5,156328,𦊨
122,5,156329,𦊩
122,5,156339,𦊳
122,5,176450,𫅂
122,5,181850,𬙚
122,5,181851,𬙛
122,5,181852,𬙜
122,5,189057,𮊁
122,5,189058,𮊂
122,5,189059,𮊃
122,5,189060,𮊄
122,5,199497,𰭉
122,6,17240,䍘
122,6,32611,罣
122,6,156330,𦊪
122,6,156331,𦊫
122,6,156332,𦊬
122,6,156333,𦊭
122,6,156334,𦊮
122,6,156335,𦊯
122,6,156336,𦊰
122,6,156337,𦊱
122,6,156338,𦊲
122,6,156340,𦊴
122,6,156341,𦊵
122,6,156342,𦊶
122,6,156343,𦊷
122,6,156344,𦊸
122,6,156345,𦊹
122,6,156346,𦊺
122,6,156347,𦊻
122,6,176451,𫅃
122,6,176452,𫅄
122,6,176453,𫅅
122,6,181853,𬙝
122,6,189061,𮊅
122,6,199498,𰭊
122,6,199499,𰭋
122,6,199500,𰭌
122,6,204476,𱺼
122,6,204477,𱺽
122,6,204478,𱺾
122,6,208446,𲸾
122,7,17241,䍙
122,7,17242,䍚
122,7,32612,罤
122,7,32613,罥
122,7,32614,罦
122,7,156348,𦊼
122,7,156349,𦊽
122,7,156350,𦊾
122,7,156351,𦊿
122,7,156352,𦋀
122,7,156353,𦋁
122,7,156354,𦋂
122,7,156355,𦋃
122,7,156356,𦋄
122,7,156369,𦋑
122,7,181854,𬙞
122,7,181855,𬙟
122,7,189062,𮊆
122,7,194932,䍙
122,7,199501,𰭍
122,7,199502,𰭎
122,7,204479,𱺿
122,7,204480,𱻀
122,7,204481,𱻁
122,8,17243,䍛
122,8,17244,䍜
122,8,17245,䍝
122,8,17246,䍞
122,8,32615,罧
122,8,32616,罨
122,8,32617,罩
122,8,32618,罪
122,8,32619,罫
122,8,32620,罬
122,8,32621,罭
122,8,32622,置
122,8,32626,署
122,8,64090,署
122,8,156357,𦋅
122,8,156358,𦋆
122,8,156359,𦋇
122,8,156360,𦋈
122,8,156361,𦋉
122,8,156362,𦋊
122,8,156363,𦋋
122,8,156364,𦋌
122,8,156365,𦋍
122,8,156366,𦋎
122,8,156367,𦋏
122,8,156368,𦋐
122,8,156370,𦋒
122,8,156371,𦋓
122,8,156372,𦋔
